ID,생산년도,모델출시년도,브랜드,차량모델명,판매도시,판매구역,주행거리,배기량,압축천연가스(CNG),경유,가솔린,하이브리드,액화석유가스(LPG),가격
TRAIN_57385,2007,2003,bmw,x3,ZWO,MAZ,240000,2996,0,0,1,0,0,47.71
TRAIN_57386,2012,2007,audi,a4,QFU,LUB,246000,1968,0,1,0,0,0,48.75
TRAIN_57387,2008,2007,audi,a4,ZUR,MAZ,208000,1968,0,1,0,0,0,38.87
TRAIN_57388,2018,2017,opel,insignia,WAR,MAZ,61834,1490,0,0,1,0,0,105.17
TRAIN_57389,2005,2005,volkswagen,jetta,BYU,MAZ,340000,1896,0,1,0,0,0,12.35
TRAIN_57390,2010,2009,renault,grand-scenic,WAA,ZAC,245000,1870,0,1,0,0,0,24.7
TRAIN_57391,2007,2003,bmw,seria-5,LUB,LUB,295000,1995,0,1,0,0,0,32.37
TRAIN_57392,2007,2002,seat,ibiza,WAR,MAZ,216976,1390,0,0,0,0,1,14.29
TRAIN_57393,2021,2008,citroen,berlingo,WAR,MAZ,3,1500,0,1,0,0,0,138.32
TRAIN_57394,2018,2015,skoda,superb,SOS,SLA,174191,1798,0,0,1,0,0,115.57
TRAIN_57395,2016,2014,mercedes-benz,c-klasa,VEV,MAL,135000,1598,0,1,0,0,0,96.2
TRAIN_57396,2018,2015,skoda,superb,FMD,MAL,103264,1798,0,0,1,0,0,119.47
TRAIN_57397,2009,2005,bmw,seria-3,TYR,LUU,302500,1995,0,1,0,0,0,31.07
TRAIN_57398,2011,2011,volvo,v60,ZUK,POM,216000,1984,0,1,0,0,0,47.97
TRAIN_57399,2014,2011,audi,a6,KEP,WIE,189000,1968,0,1,0,0,0,91.14
TRAIN_57400,2015,2008,ford,fiesta,XUV,SLA,114479,1242,0,0,1,0,0,36.27
TRAIN_57401,2002,1999,bmw,x5,HUI,MAZ,270000,3000,0,0,1,0,0,33.67
TRAIN_57402,2011,2010,kia,sportage,RAD,MAZ,161000,1591,0,0,1,0,0,57.07
TRAIN_57403,2008,2001,bmw,seria-7,MYS,SLA,50000,4000,0,0,1,0,0,115.57
TRAIN_57404,2008,2007,ford,mondeo,NIS,POD,235000,1999,0,0,1,0,0,28.54
TRAIN_57405,2005,2003,volkswagen,golf,HSY,MAL,333000,1896,0,1,0,0,0,44.2
TRAIN_57406,2004,2002,mercedes-benz,clk-klasa,PIS,WAR,217000,1796,0,0,1,0,0,29.77
TRAIN_57407,2017,2014,nissan,x-trail,CHR,MAL,191000,2488,0,0,1,0,0,85.8
TRAIN_57408,2008,2008,ford,kuga,ELB,WAR,176425,1997,0,1,0,0,0,51.87
TRAIN_57409,2018,2012,volkswagen,golf,JAN,MAZ,139561,999,0,0,1,0,0,80.47
TRAIN_57410,2009,2007,volkswagen,tiguan,KRA,MAL,217629,1968,0,1,0,0,0,50.57
TRAIN_57411,2011,2005,nissan,note,KLW,MAZ,219000,1598,0,0,1,0,0,27.17
TRAIN_57412,2011,2010,kia,sportage,ZDU,LOD,186000,1685,0,1,0,0,0,56.94
TRAIN_57413,1992,1992,mercedes-benz,s-klasa,GDY,POM,251500,4973,0,0,1,0,0,72.8
TRAIN_57414,2015,2015,skoda,superb,KAT,SLA,179914,1598,0,1,0,0,0,68.9
TRAIN_57415,2014,2008,renault,megane,NCC,DOL,192000,1461,0,1,0,0,0,37.57
TRAIN_57416,2003,2002,renault,megane,ZAW,SLA,157000,1390,0,0,1,0,0,10.27
TRAIN_57417,2011,2010,volkswagen,passat,PSZ,SLA,358500,1598,0,1,0,0,0,37.7
TRAIN_57418,2010,2004,audi,a6,JYQ,ZAC,245948,1968,0,1,0,0,0,48.75
TRAIN_57419,2011,2008,hyundai,i20,WAL,DOL,131000,1248,0,0,0,0,1,20.28
TRAIN_57420,2004,2002,honda,accord,SUT,SWI,290000,2204,0,1,0,0,0,10.79
TRAIN_57421,2014,2008,ford,fiesta,DOH,OPO,174055,1242,0,0,1,0,0,27.3
TRAIN_57422,2008,2006,opel,corsa,MFZ,POM,181000,998,0,0,1,0,0,15.6
TRAIN_57423,2015,2008,volvo,xc-60,FXV,MAZ,256877,1969,0,1,0,0,0,93.47
TRAIN_57424,2019,2019,opel,corsa,URS,MAZ,7100,1199,0,0,1,0,0,79.3
TRAIN_57425,2017,2014,renault,trafic,LEU,MAL,141012,1598,0,1,0,0,0,119.29
TRAIN_57426,2010,2004,bmw,seria-1,GYN,POM,228215,1995,0,1,0,0,0,28.47
TRAIN_57427,2018,2016,fiat,tipo,OST,WIE,119750,1368,0,0,0,0,1,63.7
TRAIN_57428,2009,2005,volkswagen,passat,LWX,POM,252300,1968,0,1,0,0,0,24.57
TRAIN_57429,2007,2001,volkswagen,polo,TAR,SLA,165000,1198,0,0,1,0,0,15.08
TRAIN_57430,2009,2007,ford,mondeo,ZAB,LUU,260000,1999,0,0,1,0,0,37.57
TRAIN_57431,2011,2009,bmw,seria-5,WOL,MAL,241000,2993,0,1,0,0,0,72.8
TRAIN_57432,2008,2006,ford,s-max,MYS,SLA,184000,1999,0,0,1,0,0,28.47
TRAIN_57433,2015,2009,opel,astra,RYB,SLA,159000,1598,0,0,1,0,0,46.67
TRAIN_57434,1999,1997,mercedes-benz,a-klasa,MIE,POD,282236,1689,0,1,0,0,0,3.24
TRAIN_57435,2010,2005,renault,clio,EPP,WIE,110000,1149,0,0,1,0,0,20.54
TRAIN_57436,2013,2008,hyundai,i20,MIK,SLA,149000,1248,0,0,1,0,0,31.07
TRAIN_57437,2015,2014,volkswagen,passat,TCF,MAZ,167000,1968,0,1,0,0,0,77.87
TRAIN_57438,2002,2002,renault,megane,HFI,POM,218900,1598,0,0,1,0,0,7.15
TRAIN_57439,2008,2004,audi,a6,UOT,MAZ,325329,2967,0,1,0,0,0,38.35
TRAIN_57440,2010,2010,volkswagen,touareg,GDA,POM,226229,4163,0,0,0,1,0,97.37
TRAIN_57441,2016,2009,volkswagen,polo,GNI,WIE,94000,1422,0,1,0,0,0,42.51
TRAIN_57442,2011,2003,fiat,panda,URZ,DOL,164534,1242,0,0,1,0,0,13.0
TRAIN_57443,2008,2003,bmw,seria-5,RYP,KUJ,345650,1995,0,1,0,0,0,34.45
TRAIN_57444,2016,2013,mazda,3,KON,WIE,56200,1998,0,0,1,0,0,67.21
TRAIN_57445,2008,2009,mercedes-benz,e-klasa,OLS,WAR,220100,2143,0,1,0,0,0,60.97
TRAIN_57446,2009,2004,skoda,octavia,FWH,KUJ,193000,1798,0,0,1,0,0,25.87
TRAIN_57447,2006,2001,toyota,corolla,LES,WIE,103000,1995,0,1,0,0,0,15.89
TRAIN_57448,2009,2006,bmw,x5,LIM,MAL,230458,2993,0,1,0,0,0,81.77
TRAIN_57449,2009,2009,opel,astra,DYN,POD,171000,1598,0,0,1,0,0,32.37
TRAIN_57450,2009,2009,renault,scenic,MEQ,WIE,131000,1461,0,1,0,0,0,18.07
TRAIN_57451,2017,2012,volkswagen,golf,WAR,MAZ,121820,1968,0,1,0,0,0,84.24
TRAIN_57452,2008,2005,toyota,yaris,RSY,POL,169000,1298,0,0,1,0,0,17.29
TRAIN_57453,2005,2003,audi,a3,RAK,SLA,159632,1598,0,0,1,0,0,20.67
TRAIN_57454,2008,2007,mercedes-benz,c-klasa,KIE,SWI,202000,1796,0,0,1,0,0,43.94
TRAIN_57455,2018,2012,volkswagen,golf,KRA,MAL,62000,999,0,0,1,0,0,73.97
TRAIN_57456,2015,2012,audi,a3,KAT,SLA,75061,1197,0,0,1,0,0,70.07
TRAIN_57457,2008,2007,audi,a4,RAD,MAZ,256392,2698,0,1,0,0,0,45.37
TRAIN_57458,2013,2013,bmw,x5,SUW,POL,211000,2993,0,1,0,0,0,149.5
TRAIN_57459,2007,2006,bmw,x5,PTB,LUU,195000,2993,0,1,0,0,0,64.87
TRAIN_57460,2010,2004,opel,astra,PRA,OPO,151650,1364,0,0,1,0,0,25.74
TRAIN_57461,2010,2009,volkswagen,polo,HPU,LUU,143228,1598,0,1,0,0,0,40.95
TRAIN_57462,2012,2007,nissan,qashqai,OLA,DOL,60500,1598,0,0,0,0,1,61.1
TRAIN_57463,2021,2018,kia,ceed,TOR,KUJ,5,1482,0,0,1,0,0,120.3
TRAIN_57464,2010,2007,audi,a4,GDY,POM,264000,1968,0,1,0,0,0,52.0
TRAIN_57465,2000,1999,opel,omega,ZDU,LOD,288075,2962,0,0,1,0,0,15.47
TRAIN_57466,2012,2008,opel,insignia,CZE,SLA,116000,1956,0,1,0,0,0,46.67
TRAIN_57467,2015,2011,kia,picanto,KUT,LOD,170000,998,0,0,0,0,1,28.47
TRAIN_57468,2011,2008,citroen,c5,RAD,MAZ,189000,2992,0,1,0,0,0,49.27
TRAIN_57469,2016,2010,ford,focus,RAD,MAZ,182000,1498,0,0,1,0,0,64.87
TRAIN_57470,2021,2012,mitsubishi,space-star,TOR,KUJ,120,1193,0,0,1,0,0,79.29
TRAIN_57471,2014,2008,skoda,superb,LOD,LOD,114329,1598,0,1,0,0,0,68.9
TRAIN_57472,2009,2007,hyundai,i30,WDD,OPO,174000,1582,0,1,0,0,0,21.45
TRAIN_57473,2017,2014,ford,mondeo,MUO,SLA,90000,1999,0,0,1,0,0,77.87
TRAIN_57474,2007,2005,seat,leon,KRA,MAL,160000,1390,0,0,1,0,0,21.97
TRAIN_57475,2018,2012,mercedes-benz,a-klasa,YNL,WAR,53000,1461,0,1,0,0,0,116.87
TRAIN_57476,2006,2005,volkswagen,jetta,WAR,MAZ,112000,1598,0,0,1,0,0,19.37
TRAIN_57477,2019,2012,mazda,6,ZAB,SLA,40560,1998,0,0,1,0,0,123.5
TRAIN_57478,2001,1998,bmw,seria-3,QCL,LUU,214000,2171,0,0,1,0,0,11.96
TRAIN_57479,2021,2019,toyota,corolla,KRA,MAL,1,1496,0,0,1,0,0,131.3
TRAIN_57480,2002,1998,renault,clio,XOK,ZAC,246572,1149,0,0,0,0,1,4.16
TRAIN_57481,2007,2007,nissan,qashqai,ZEL,MAZ,237586,1995,0,1,0,0,0,29.77
TRAIN_57482,2012,2004,skoda,octavia,EVT,POM,364000,1968,0,1,0,0,0,28.6
TRAIN_57483,2006,2004,opel,astra,JAW,SLA,134000,1598,0,0,1,0,0,20.8
TRAIN_57484,2017,2012,toyota,corolla,KIE,SWI,60384,1598,0,0,1,0,0,90.87
TRAIN_57485,2017,2013,renault,grand-scenic,LOD,LOD,203956,1598,0,1,0,0,0,71.5
TRAIN_57486,2014,2011,audi,a6,FKA,SWI,230000,1968,0,1,0,0,0,88.33
TRAIN_57487,2016,2016,fiat,tipo,WAR,MAZ,33443,1368,0,0,1,0,0,55.77
TRAIN_57488,2008,2003,bmw,x3,BIE,SLA,176000,2993,0,1,0,0,0,42.77
TRAIN_57489,2018,2017,peugeot,5008,POZ,WIE,46542,1499,0,1,0,0,0,135.07
TRAIN_57490,2016,2016,renault,megane,ELB,WAR,162000,1461,0,1,0,0,0,70.07
TRAIN_57491,2018,2012,volvo,v40,ZEB,SLA,65000,1969,0,0,1,0,0,136.37
TRAIN_57492,2011,2009,bmw,seria-5,ZYR,MAZ,276000,1995,0,1,0,0,0,59.15
TRAIN_57493,2017,2013,ford,transit,POZ,WIE,206345,2000,0,1,0,0,0,104.0
TRAIN_57494,2016,2012,toyota,auris,WRO,DOL,60123,1798,0,0,0,1,0,89.57
TRAIN_57495,2008,2004,kia,sportage,ZSR,LUB,208000,1975,0,0,1,0,0,29.25
TRAIN_57496,2018,2018,ford,focus,POZ,WIE,198041,1995,0,1,0,0,0,92.95
TRAIN_57497,2018,2017,opel,insignia,WAR,MAZ,144000,1490,0,0,1,0,0,90.87
TRAIN_57498,2010,2007,hyundai,i30,XRI,ZAC,226000,1396,0,0,1,0,0,24.57
TRAIN_57499,2015,2014,ford,mondeo,HFE,MAZ,260000,1498,0,0,1,0,0,61.1
TRAIN_57500,2020,2019,nissan,juke,WRO,DOL,20485,999,0,0,1,0,0,112.97
TRAIN_57501,2004,1999,seat,leon,LUB,LUB,203000,1598,0,0,1,0,0,10.27
TRAIN_57502,2012,2007,mercedes-benz,c-klasa,QHU,DOL,199000,1796,0,0,1,0,0,69.81
TRAIN_57503,2006,2005,bmw,seria-3,HHW,MAZ,225000,2497,0,0,1,0,0,36.27
TRAIN_57504,2019,2019,toyota,corolla,WAR,MAZ,34200,1598,0,0,1,0,0,112.97
TRAIN_57505,2006,2006,ford,s-max,SYP,KUJ,298507,1999,0,0,1,0,0,23.27
TRAIN_57506,1998,1996,bmw,seria-5,BYD,KUJ,332673,2494,0,0,1,0,0,15.02
TRAIN_57507,2008,2002,mercedes-benz,e-klasa,RUO,LUB,162700,2987,0,1,0,0,0,52.0
TRAIN_57508,2010,2001,renault,trafic,WBD,MAZ,170000,1998,0,0,1,0,0,63.57
TRAIN_57509,2012,2006,kia,ceed,GKW,WIE,164000,1396,0,0,1,0,0,29.77
TRAIN_57510,2008,2008,ford,kuga,PDO,MAL,228000,1997,0,1,0,0,0,36.4
TRAIN_57511,2007,2002,opel,meriva,HJU,MAZ,199000,1598,0,0,1,0,0,20.67
TRAIN_57512,2005,2004,opel,astra,LUB,LUB,195000,1598,0,0,1,0,0,8.71
TRAIN_57513,2012,2007,audi,a4,RAD,MAZ,235000,2967,0,1,0,0,0,80.6
TRAIN_57514,2017,2014,volkswagen,passat,GDA,POM,95173,1390,0,0,1,0,0,103.87
TRAIN_57515,1996,1995,mercedes-benz,e-klasa,LUB,LUB,315000,1998,0,0,1,0,0,6.37
TRAIN_57516,2015,2009,opel,astra,ZAB,SLA,118000,1399,0,0,1,0,0,68.77
TRAIN_57517,2012,2009,bmw,seria-5,NDM,SLA,261000,1995,0,1,0,0,0,73.97
TRAIN_57518,2018,2017,honda,civic,WRO,DOL,37520,1498,0,0,1,0,0,142.87
TRAIN_57519,2009,2005,nissan,note,MQE,SLA,190000,1386,0,0,1,0,0,23.27
TRAIN_57520,2010,2004,bmw,seria-1,OST,WIE,231000,1995,0,1,0,0,0,25.87
TRAIN_57521,2013,2010,volkswagen,passat,GDA,POM,110094,1984,0,0,1,0,0,80.47
TRAIN_57522,2018,2017,volkswagen,polo,WAR,MAZ,79704,999,0,0,1,0,0,77.87
TRAIN_57523,2016,2015,audi,a4,ETE,SLA,184000,1968,0,1,0,0,0,89.57
TRAIN_57524,2018,2011,opel,combo,KRA,MAL,200210,1248,0,1,0,0,0,58.37
TRAIN_57525,2000,1995,mercedes-benz,e-klasa,BOL,DOL,300000,3222,0,1,0,0,0,20.28
TRAIN_57526,2012,2009,bmw,x1,JAN,MAZ,137905,1995,0,1,0,0,0,90.87
TRAIN_57527,2012,2008,seat,ibiza,PLO,MAZ,169000,1390,0,0,0,0,1,28.47
TRAIN_57528,2015,2014,mercedes-benz,c-klasa,KLO,DOL,112900,1598,0,1,0,0,0,98.67
TRAIN_57529,2000,1999,seat,leon,QSQ,POD,260000,1390,0,0,1,0,0,8.71
TRAIN_57530,2009,2006,opel,corsa,ZGI,LOD,168900,1229,0,0,1,0,0,16.84
TRAIN_57531,2016,2014,ford,mondeo,MYS,SLA,135300,1997,0,1,0,0,0,84.37
TRAIN_57532,2018,2015,audi,a4,WAR,MAZ,52763,1395,0,0,1,0,0,142.87
TRAIN_57533,2017,2015,hyundai,tucson,ZLO,WIE,165704,1685,0,1,0,0,0,97.5
TRAIN_57534,2016,2012,bmw,seria-3,PSA,WIE,111000,1995,0,1,0,0,0,106.47
TRAIN_57535,2013,2007,nissan,qashqai,IUY,SLA,202000,1598,0,1,0,0,0,50.05
TRAIN_57536,2012,2006,kia,ceed,KRA,MAL,227800,1582,0,1,0,0,0,31.07
TRAIN_57537,2009,2007,skoda,fabia,KXH,POM,207000,1390,0,0,1,0,0,21.97
TRAIN_57538,2006,2004,ford,focus,GOZ,MAZ,198000,1596,0,0,1,0,0,15.08
TRAIN_57539,2017,2013,hyundai,i10,MYS,SLA,36000,998,0,0,1,0,0,42.89
TRAIN_57540,2011,2008,skoda,superb,LOD,LOD,237800,1968,0,1,0,0,0,45.37
TRAIN_57541,2014,2007,volkswagen,tiguan,VPK,MAL,81871,1390,0,0,1,0,0,68.77
TRAIN_57542,2015,2014,opel,corsa,KLO,DOL,25400,1398,0,0,1,0,0,40.04
TRAIN_57543,1999,1998,bmw,seria-3,WAR,MAZ,262066,1895,0,0,1,0,0,9.49
TRAIN_57544,2016,2012,audi,a3,PLO,MAZ,98468,1798,0,0,1,0,0,75.27
TRAIN_57545,2012,2007,renault,laguna,WRO,DOL,369723,1461,0,1,0,0,0,25.87
TRAIN_57546,2018,2012,kia,ceed,MRO,MAZ,101000,1396,0,1,0,0,0,68.64
TRAIN_57547,2004,2000,audi,a4,WRZ,WIE,221000,1896,0,1,0,0,0,16.51
TRAIN_57548,2011,2008,volkswagen,golf,WRO,DOL,194000,1984,0,0,1,0,0,48.1
TRAIN_57549,2013,2010,nissan,juke,LAS,LOD,126000,1598,0,0,1,0,0,51.87
TRAIN_57550,2008,2005,renault,clio,WAU,SWI,134000,1149,0,0,1,0,0,15.34
TRAIN_57551,2010,2009,peugeot,5008,YTC,MAL,172000,1560,0,1,0,0,0,36.27
TRAIN_57552,2009,2008,volkswagen,golf,PIA,MAZ,176474,1390,0,0,1,0,0,34.45
TRAIN_57553,2007,2001,volkswagen,polo,MUD,POD,130000,1198,0,0,1,0,0,24.05
TRAIN_57554,2011,2007,hyundai,i30,BAN,POM,154000,1396,0,0,1,0,0,28.47
TRAIN_57555,2010,2008,honda,jazz,OKU,MAZ,182000,1339,0,0,1,0,0,27.3
TRAIN_57556,2017,2013,mazda,3,LUB,LUB,56395,1998,0,0,1,0,0,106.47
TRAIN_57557,2017,2014,ford,mondeo,SOS,SLA,130000,1997,0,1,0,0,0,96.2
TRAIN_57558,2007,2003,renault,scenic,KUD,SLA,238000,1598,0,0,0,0,1,11.44
TRAIN_57559,2014,2010,ford,c-max,DOJ,MAL,172000,1997,0,1,0,0,0,37.57
TRAIN_57560,2021,2018,kia,ceed,BYD,KUJ,5,1482,0,0,1,0,0,109.58
TRAIN_57561,2016,2013,skoda,octavia,POZ,WIE,167645,1968,0,1,0,0,0,88.27
TRAIN_57562,2010,2009,renault,scenic,SVX,MAZ,299347,1870,0,1,0,0,0,24.57
TRAIN_57563,2009,2007,fiat,bravo,ZAB,SLA,206701,1910,0,1,0,0,0,14.3
TRAIN_57564,2014,2012,audi,a3,WAR,MAZ,199000,1600,0,1,0,0,0,54.34
TRAIN_57565,2007,2004,kia,sportage,PRZ,POD,208842,1975,0,0,1,0,0,29.25
TRAIN_57566,2006,2004,audi,a6,EOY,MAL,263000,2967,0,1,0,0,0,37.57
TRAIN_57567,2015,2008,seat,ibiza,WAR,MAZ,90601,1390,0,0,1,0,0,50.96
TRAIN_57568,2015,2013,nissan,qashqai,BIA,POL,80000,1598,0,1,0,0,0,94.77
TRAIN_57569,2018,2015,hyundai,tucson,RAW,WIE,44400,1685,0,1,0,0,0,109.2
TRAIN_57570,2009,2005,bmw,seria-3,KXH,POM,208120,1995,0,0,1,0,0,32.49
TRAIN_57571,2002,1996,audi,a3,UOT,MAZ,251475,1595,0,0,1,0,0,12.87
TRAIN_57572,2009,2003,ford,c-max,SIE,MAZ,253000,1753,0,1,0,0,0,16.77
TRAIN_57573,2009,2006,citroen,c4-picasso,UBL,DOL,111000,1598,0,0,0,0,1,27.29
TRAIN_57574,2010,2004,audi,a6,QIF,MAL,264211,2698,0,1,0,0,0,51.87
TRAIN_57575,2017,2009,opel,astra,QJD,LOD,143000,1598,0,1,0,0,0,74.36
TRAIN_57576,2006,2002,honda,jazz,ZAR,LUU,100212,1246,0,0,1,0,0,18.85
TRAIN_57577,2007,2006,toyota,auris,DZW,POM,164365,1598,0,0,1,0,0,25.87
TRAIN_57578,2012,2009,bmw,seria-5,BEZ,ZAC,209000,1997,0,0,1,0,0,76.57
TRAIN_57579,2014,2008,opel,insignia,BCZ,DOL,161957,1956,0,1,0,0,0,49.4
TRAIN_57580,2003,2002,opel,meriva,TUR,WIE,225190,1598,0,0,1,0,0,7.8
TRAIN_57581,2018,2009,toyota,avensis,BIA,POL,51000,1798,0,0,0,0,1,128.7
TRAIN_57582,2010,2005,bmw,seria-3,WAR,MAZ,285000,1995,0,1,0,0,0,27.95
TRAIN_57583,2011,2007,nissan,qashqai,VAA,DOL,162000,1997,0,0,1,0,0,51.87
TRAIN_57584,2004,2004,opel,astra,POD,SWI,200000,1796,0,0,1,0,0,15.47
TRAIN_57585,2012,2008,skoda,superb,UDJ,POM,258000,1968,0,1,0,0,0,49.27
TRAIN_57586,2004,2002,opel,vectra,POR,SLA,269000,2198,0,0,1,0,0,7.54
TRAIN_57587,2012,2010,opel,meriva,BOL,DOL,140000,1364,0,0,1,0,0,40.04
TRAIN_57588,2011,2010,ford,focus,OPO,OPO,112000,998,0,0,1,0,0,34.97
TRAIN_57589,2016,2014,volkswagen,passat,PLO,MAZ,127435,1968,0,1,0,0,0,136.37
TRAIN_57590,2009,2002,volkswagen,touareg,SWA,WIE,253000,4921,0,1,0,0,0,19.5
TRAIN_57591,2008,2005,bmw,seria-3,YTC,MAL,100930,1599,0,0,1,0,0,28.47
TRAIN_57592,1998,1989,mercedes-benz,sl,EJE,DOL,140000,4973,0,0,1,0,0,77.22
TRAIN_57593,2006,2005,seat,leon,SLO,MAL,145950,1598,0,0,1,0,0,20.67
TRAIN_57594,2017,2010,ford,focus,IPW,WAR,144830,1498,0,1,0,0,0,43.94
TRAIN_57595,2013,2012,honda,cr-v,WAR,MAZ,56925,1997,0,0,1,0,0,94.25
TRAIN_57596,2014,2012,hyundai,i30,LUK,LUB,205000,1582,0,1,0,0,0,38.74
TRAIN_57597,2010,2007,nissan,qashqai,AWW,MAZ,152000,1997,0,0,1,0,0,45.37
TRAIN_57598,2013,2008,citroen,c5,WAG,WIE,274000,1560,0,1,0,0,0,25.87
TRAIN_57599,2018,2011,toyota,yaris,WRZ,WIE,76000,1497,0,0,0,1,0,87.79
TRAIN_57600,2019,2015,opel,astra,LOD,LOD,76550,1399,0,0,1,0,0,86.97
TRAIN_57601,2004,2003,bmw,seria-5,LTW,WIE,341200,2993,0,1,0,0,0,24.31
TRAIN_57602,2014,2009,peugeot,3008,EOY,MAL,139800,1560,0,1,0,0,0,53.3
TRAIN_57603,2007,2004,bmw,seria-1,TYC,SLA,191000,1596,0,0,1,0,0,25.87
TRAIN_57604,2009,2006,citroen,c4-picasso,HOX,OPO,231610,1560,0,1,0,0,0,21.97
TRAIN_57605,2019,2012,seat,leon,ZNH,KUJ,65317,1498,0,0,1,0,0,103.87
TRAIN_57606,2008,2004,ford,focus,VMG,MAZ,296320,1753,0,1,0,0,0,10.4
TRAIN_57607,2008,2008,honda,jazz,CLM,MAZ,101000,1198,0,0,1,0,0,24.57
TRAIN_57608,1999,1998,honda,accord,PUS,WIE,179500,1850,0,0,1,0,0,11.7
TRAIN_57609,2008,2003,volkswagen,golf,LIM,MAL,199000,1896,0,1,0,0,0,21.58
TRAIN_57610,2010,2004,skoda,octavia,ZAB,SLA,156800,1390,0,0,1,0,0,31.2
TRAIN_57611,2018,2014,skoda,fabia,AZK,MAZ,138635,1422,0,1,0,0,0,53.17
TRAIN_57612,2009,2008,citroen,berlingo,GDA,POM,162200,1360,0,0,1,0,0,19.37
TRAIN_57613,2013,2007,audi,a4,LOD,LOD,202988,1968,0,1,0,0,0,65.0
TRAIN_57614,2011,2010,ford,focus,SGA,POD,220000,1596,0,0,1,0,0,33.8
TRAIN_57615,2005,2004,audi,a6,WBF,WAR,230400,2393,0,0,1,0,0,29.25
TRAIN_57616,2005,2002,honda,accord,ZWO,MAZ,250000,2354,0,0,1,0,0,36.01
TRAIN_57617,2018,2012,seat,leon,WAR,MAZ,56309,1984,0,0,1,0,0,154.57
TRAIN_57618,2006,2003,audi,a3,JBF,LUB,287000,1968,0,1,0,0,0,25.35
TRAIN_57619,2011,2009,opel,astra,SKO,WIE,176500,1956,0,1,0,0,0,31.85
TRAIN_57620,2017,2012,seat,leon,WAR,MAZ,142875,1197,0,0,1,0,0,51.87
TRAIN_57621,2015,2011,opel,zafira,MIE,POD,150000,1598,0,1,0,0,0,49.01
TRAIN_57622,2006,2004,audi,a4,MAK,MAZ,192100,1781,0,0,1,0,0,33.67
TRAIN_57623,2006,2002,ford,fiesta,LUC,MAZ,137000,1299,0,0,1,0,0,10.01
TRAIN_57624,2017,2013,skoda,octavia,OLS,WAR,133097,1598,0,1,0,0,0,83.07
TRAIN_57625,2020,2014,skoda,fabia,GOS,WIE,35933,999,0,0,0,0,1,70.85
TRAIN_57626,2004,2003,bmw,seria-5,ZAB,SLA,351667,2993,0,1,0,0,0,16.9
TRAIN_57627,2015,2008,opel,insignia,RYD,SLA,96000,1598,0,1,0,0,0,57.07
TRAIN_57628,2008,2003,fiat,panda,TYC,SLA,213711,1108,0,0,1,0,0,8.79
TRAIN_57629,2012,2007,volkswagen,tiguan,RAD,MAZ,197000,1984,0,0,1,0,0,64.87
TRAIN_57630,2010,2007,nissan,qashqai,KRA,MAL,185000,1461,0,1,0,0,0,41.34
TRAIN_57631,2016,2012,toyota,auris,ZDU,LOD,108200,1598,0,0,1,0,0,54.47
TRAIN_57632,2005,2004,audi,a4,CMX,SLA,256000,1781,0,0,0,0,1,25.87
TRAIN_57633,2006,2006,honda,civic,CAY,SWI,197352,1799,0,0,1,0,0,27.17
TRAIN_57634,2006,2006,ford,s-max,JWZ,SWI,194018,1997,0,1,0,0,0,24.57
TRAIN_57635,2012,2012,bmw,seria-3,IYZ,DOL,274000,1995,0,1,0,0,0,54.47
TRAIN_57636,2012,2007,audi,a4,YTC,MAL,196555,1968,0,1,0,0,0,71.37
TRAIN_57637,2009,2006,opel,corsa,QNH,SLA,156263,1229,0,0,1,0,0,19.11
TRAIN_57638,2015,2012,mercedes-benz,gl-klasa,WAR,MAZ,71908,2996,0,0,1,0,0,115.7
TRAIN_57639,2020,2019,skoda,octavia,ZNH,KUJ,18110,1498,0,0,1,0,0,149.37
TRAIN_57640,2009,2005,nissan,note,HUO,ZAC,167466,1386,0,0,1,0,0,24.57
TRAIN_57641,2012,2008,volkswagen,golf,WAR,MAZ,255000,1968,0,1,0,0,0,34.84
TRAIN_57642,2007,2006,ford,galaxy,VOX,MAZ,297000,1753,0,1,0,0,0,25.61
TRAIN_57643,2008,2007,ford,mondeo,MYJ,WIE,182000,1596,0,0,1,0,0,20.67
TRAIN_57644,2008,2001,volkswagen,polo,LEG,DOL,159395,1422,0,1,0,0,0,13.74
TRAIN_57645,2011,2004,skoda,octavia,TYC,SLA,204000,1598,0,1,0,0,0,32.37
TRAIN_57646,2003,2002,opel,vectra,JCU,WIE,188379,3175,0,0,0,0,1,11.57
TRAIN_57647,2007,2004,audi,a4,PKO,MAZ,230152,1968,0,1,0,0,0,32.37
TRAIN_57648,2012,2010,nissan,micra,CAY,SWI,106000,1198,0,0,1,0,0,23.29
TRAIN_57649,2012,2007,fiat,bravo,VZX,SLA,144776,1368,0,0,1,0,0,24.57
TRAIN_57650,2012,2007,nissan,qashqai,NED,SLA,152500,1598,0,1,0,0,0,53.95
TRAIN_57651,2017,2012,toyota,auris,ELB,WAR,78470,1329,0,0,1,0,0,71.37
TRAIN_57652,2003,1998,opel,astra,AIC,LOD,209000,1998,0,0,1,0,0,27.3
TRAIN_57653,2021,2018,opel,combo,BIE,SLA,1,1199,0,0,1,0,0,130.65
TRAIN_57654,2012,2012,bmw,seria-3,LUB,LUB,111000,1997,0,0,1,0,0,70.2
TRAIN_57655,2005,2000,ford,mondeo,UUO,WIE,298000,1998,0,1,0,0,0,11.7
TRAIN_57656,2011,2010,mazda,5,PDO,MAL,142000,1798,0,0,1,0,0,37.7
